Readings,temperature,pressure,VRS01,VRR12,VRR22,VRR23,VRR33,VRS03,VRN13,VRS21,VRN16,VRN26,VRR43,VRS31,VRR21,VRR34,VRR11,VRR47,VRN21,VRI02,VRI01,VRR32,VRR41,VRS11,VRN24,VRN12,VRN23,VRN15,VRS12,VRS04,VRN11,VRR44,VRS22,VRR42,VRS02,VRR31,VRR24,VRS41,VRN27,VRR13,VRN14,VRR37,VRS32,VRS42,VRI03,VRN17,VRN22,VRN25,VRR17,VRR14,VRR27,Pred
126,288.0734,16.5769525,0.034032242,0.191923767,0.058737091,0.051983841,0.111396271,0.046992599,10.04768704,0.230580963,62.79723694,-45.12055232,-233.7571186,0.249909576,0.111853989,-330.8515388,0.007425339,-272.2098101,21.11550345,0.00300032,1.773444748,-0.017886154,-255.2939915,0.230387405,-27.96277338,69.41691945,58.15953816,44.01418436,0.243717438,0.074731644,17.56968953,-355.9503182,0.23085408,-256.7155984,0.079501022,0.00029538,0.050947235,0.192082062,18.24702644,0.031492462,-13.05006889,-0.027285431,0.18783725,0.14128743,0.00499411,26.50341391,29.28027321,7.104863861,0.184653687,0.02165773,-0.019128967,0
127,288.045,16.57445435,0.034008026,0.191958435,0.058598801,0.051815231,0.111225784,0.046944031,10.04768704,0.230488174,62.79723694,-45.12055232,-247.6043472,0.249800354,0.111727524,-311.6774176,0.007434479,-249.4957163,21.11550345,0.003000214,1.772559036,-0.017907425,-249.2136499,0.230395096,-27.96277338,69.41691945,58.15953816,44.01418436,0.243528152,0.074710083,17.56968953,-327.786799,0.231050079,-233.563884,0.079475189,0.000363556,0.050897781,0.192053864,18.24702644,0.031164368,-13.05006889,-0.027285431,0.187737701,0.141163589,0.004992935,26.50341391,29.28027321,7.104863861,0.184480026,0.021601028,-0.019166962,0
128,287.8287083,16.57636304,0.034057007,0.192063782,0.058626846,0.05191214,0.111109299,0.046939651,10.04768704,0.230450134,62.79723694,-45.12055232,-233.0731451,0.249987991,0.111795197,-330.6004403,0.007386612,-272.0890987,21.11550345,0.00300029,1.773598877,-0.01807251,-256.2429095,0.23018071,-27.96277338,69.41691945,58.15953816,44.01418436,0.243701416,0.074707779,17.56968953,-356.0979957,0.230529556,-256.2764294,0.079525864,0.000446655,0.051001602,0.191954254,18.24702644,0.031207092,-13.05006889,-0.027285431,0.187837128,0.141350952,0.004994049,26.50341391,29.28027321,7.104863861,0.184808594,0.021569565,-0.01901004,0
129,287.6377209,16.57587391,0.034071014,0.191936157,0.058602936,0.051838226,0.111245621,0.04695314,10.04768704,0.230506531,62.79723694,-45.12055232,-247.8361437,0.249898239,0.111771637,-311.5963979,0.007361557,-249.9967278,21.11550345,0.003000244,1.773223724,-0.018231552,-248.9947321,0.23026152,-27.96277338,69.41691945,58.15953816,44.01418436,0.243725815,0.074702148,17.56968953,-326.9835555,0.230877594,-233.9293428,0.079544968,0.000935028,0.051021194,0.192013992,18.24702644,0.031382568,-13.05006889,-0.027285431,0.187846619,0.141287964,0.00499408,26.50341391,29.28027321,7.104863861,0.184631317,0.021681381,-0.019011063,0
130,287.5891176,16.58718636,0.034059647,0.1919039,0.058575043,0.051826599,0.11122319,0.046956177,10.04768704,0.230681946,62.79723694,-45.12055232,-233.1476869,0.249943741,0.1115103,-331.1424131,0.007336227,-271.9176598,21.11550345,0.003000244,1.773604904,-0.018200989,-255.2110033,0.230231201,-27.96277338,69.41691945,58.15953816,44.01418436,0.243763916,0.074707077,17.56968953,-356.2354206,0.230905182,-255.5951344,0.079534561,0.001257553,0.051093231,0.192161148,18.24702644,0.03146167,-13.05006889,-0.027285431,0.187886703,0.141330719,0.004993912,26.50341391,29.28027321,7.104863861,0.184703033,0.021668869,-0.019065735,0
131,288.2802273,16.52039423,0.034060852,0.19195491,0.058697525,0.051863998,0.1112621,0.046977386,10.04768704,0.230579773,62.79723694,-45.12055232,-247.3868409,0.250014465,0.111554047,-310.9648857,0.007356171,-250.5845441,21.11550345,0.003231766,1.773493958,-0.018230804,-250.2714827,0.23023204,-27.96277338,69.41691945,58.15953816,44.01418436,0.243754074,0.074721252,17.56968953,-326.9855425,0.231070801,-234.5328428,0.079528519,0.000927383,0.051027603,0.191950134,18.24702644,0.031445953,-13.05006889,-0.027285431,0.187920242,0.14127002,0.004993896,26.50341391,29.28027321,7.104863861,0.18488945,0.021851547,-0.01916095,0
132,287.6650943,16.000165,0.034055527,0.191862823,0.058635773,0.051879028,0.111088379,0.046990387,10.04768704,0.230400452,62.79723694,-45.12055232,-233.9392804,0.249879257,0.111635666,-331.2015554,0.007272354,-271.1486506,21.11550345,0.0033647,1.773404068,-0.018233322,-255.5268244,0.230267395,-27.96277338,69.41691945,58.15953816,44.01418436,0.243795898,0.074716187,17.56968953,-356.5325972,0.231020737,-254.7905061,0.079531769,0.00113707,0.05103978,0.192030029,18.24702644,0.03145929,-13.05006889,-0.027285431,0.187963669,0.1413116,0.004993942,26.50341391,29.28027321,7.104863861,0.184727921,0.021679443,-0.019177048,0
133,288.1019167,15.84118246,0.034061707,0.191939713,0.058712494,0.051938141,0.111232574,0.046912476,10.04768704,0.230814026,62.79723694,-45.12055232,-248.2143487,0.249777893,0.11168718,-311.5425054,0.007232269,-251.224409,21.11550345,0.003300568,1.773166656,-0.01821022,-250.0696611,0.230337311,-27.96277338,69.41691945,58.15953816,44.01418436,0.243744888,0.074725174,17.56968953,-326.9172042,0.230988434,-234.9663247,0.079539719,0.000615875,0.050992722,0.191924118,18.24702644,0.03134552,-13.05006889,-0.027285431,0.187922729,0.141313553,0.004993759,26.50341391,29.28027321,7.104863861,0.184825729,0.021840149,-0.018908905,0
134,288.1216731,15.93663276,0.034041336,0.191940903,0.058709686,0.052157318,0.111273041,0.046986984,10.04768704,0.230774796,62.79723694,-45.12055232,-232.4386025,0.250023071,0.111727097,-330.6850032,0.007421265,-270.9915187,21.11550345,0.003282852,1.773309006,-0.018133316,-254.9643133,0.230351456,-27.96277338,69.41691945,58.15953816,44.01418436,0.243607117,0.074725708,17.56968953,-356.5066626,0.231427063,-254.3272275,0.079540695,0.000567932,0.050939697,0.191895416,18.24702644,0.031498901,-13.05006889,-0.027285431,0.187924606,0.141333954,0.004993423,26.50341391,29.28027321,7.104863861,0.1848396,0.021781631,-0.019326492,0
135,287.8692222,15.83682857,0.033937897,0.192127991,0.05901326,0.05200885,0.111526382,0.04718988,10.04768704,0.230946579,62.79723694,-45.12055232,-249.8157068,0.250475647,0.112585587,-311.7502656,0.008892349,-251.6215722,21.11550345,0.003295822,1.770597931,-0.017640152,-250.658968,0.230334991,-27.96277338,69.41691945,58.15953816,44.01418436,0.243678467,0.074867355,17.56968953,-328.2184829,0.232342422,-235.3678289,0.079448135,0.001483536,0.050946671,0.191926193,18.24702644,0.032351227,-13.05006889,-0.027285431,0.187778717,0.141568893,0.004994675,26.50341391,29.28027321,7.104863861,0.185349869,0.022452499,-0.019014618,0
136,286.6216,15.93618448,0.033892776,0.192055511,0.058730072,0.051190872,0.111791397,0.047287827,10.04768704,0.231134201,62.79723694,-45.12055232,-230.949153,0.250966583,0.112420151,-331.1309723,0.009750626,-271.0378812,21.11550345,0.003301407,1.769086044,-0.016723312,-255.0758838,0.230544159,-27.96277338,69.41691945,58.15953816,44.01418436,0.243551239,0.074958374,17.56968953,-356.7152564,0.233263275,-254.5365089,0.079373108,0.001224365,0.050229263,0.192047089,18.24702644,0.032963364,-13.05006889,-0.027285431,0.18767424,0.141577072,0.004995712,26.50341391,29.28027321,7.104863861,0.185372528,0.022392929,-0.019142578,0
137,286.3610208,15.84951579,0.033969894,0.191744888,0.05801947,0.050898514,0.11191806,0.04735817,10.04768704,0.231208664,62.79723694,-45.12055232,-250.6208438,0.251103409,0.112268478,-311.9125047,0.009506424,-251.1009692,21.11550345,0.003310059,1.77045871,-0.016390366,-250.4050046,0.230697586,-27.96277338,69.41691945,58.15953816,44.01418436,0.243657318,0.075004074,17.56968953,-325.833737,0.232962234,-235.1284448,0.079429764,0.000849945,0.049841827,0.192192917,18.24702644,0.03249295,-13.05006889,-0.027285431,0.187761612,0.141390396,0.004995758,26.50341391,29.28027321,7.104863861,0.185412476,0.022389847,-0.019844788,0
138,287.2286481,15.95594655,0.033962219,0.191801117,0.058039215,0.050946487,0.111863312,0.047380951,10.04768704,0.231408096,62.79723694,-45.12055232,-230.3719349,0.251007095,0.112161636,-330.8616194,0.009863342,-271.536236,21.11550345,0.003303055,1.769978546,-0.015881882,-254.7977025,0.230919952,-27.96277338,69.41691945,58.15953816,44.01418436,0.243732315,0.075044662,17.56968953,-356.7584595,0.233048279,-255.0226648,0.079419128,0.001523636,0.049889511,0.192323349,18.24702644,0.03300975,-13.05006889,-0.027285431,0.187778061,0.141381927,0.004995316,26.50341391,29.28027321,7.104863861,0.185349808,0.02241922,-0.020229294,0
139,287.9468085,15.86924074,0.033921295,0.192067215,0.058162506,0.051038879,0.112190079,0.047409164,10.04768704,0.23138562,62.79723694,-45.12055232,-251.2043705,0.251163635,0.112328903,-311.5886362,0.010288635,-250.1032973,21.11550345,0.003356644,1.768737671,-0.015534012,-250.5176648,0.230819214,-27.96277338,69.41691945,58.15953816,44.01418436,0.243752487,0.075065796,17.56968953,-326.5863077,0.233084793,-234.5190985,0.079380676,0.00134874,0.049802109,0.192031982,18.24702644,0.033398102,-13.05006889,-0.027285431,0.187709335,0.141226196,0.004996048,26.50341391,29.28027321,7.104863861,0.185633072,0.022580307,-0.020005035,0
140,288.5788667,15.89781754,0.033849426,0.192016312,0.058091919,0.050779129,0.112597046,0.047474136,10.04768704,0.231554779,62.79723694,-45.12055232,-230.4192194,0.251372009,0.112300751,-331.1410207,0.01090625,-271.9261343,21.11550345,0.003320694,1.766722229,-0.014339981,-254.9521924,0.230753342,-27.96277338,69.41691945,58.15953816,44.01418436,0.243271042,0.075122101,17.56968953,-357.5741559,0.233856033,-254.7028133,0.079313263,0.001494614,0.049477722,0.191763092,18.24702644,0.033658249,-13.05006889,-0.027285431,0.187435333,0.140971298,0.004995972,26.50341391,29.28027321,7.104863861,0.185622299,0.022768921,-0.020369705,0
141,288.0546852,15.91840172,0.033862534,0.192007599,0.057679749,0.050419388,0.112558167,0.047547928,10.04768704,0.231832352,62.79723694,-45.12055232,-251.5283917,0.251554779,0.112126144,-311.3124362,0.011318832,-249.8654116,21.11550345,0.00328537,1.76707135,-0.014122971,-250.631643,0.230634155,-27.96277338,69.41691945,58.15953816,44.01418436,0.243533646,0.075189957,17.56968953,-325.7523182,0.234256271,-235.3064997,0.079354568,0.001848862,0.049349533,0.192010483,18.24702644,0.034072342,-13.05006889,-0.027285431,0.187504929,0.141023773,0.004996368,26.50341391,29.28027321,7.104863861,0.185485474,0.02276799,-0.020912964,0
142,288.2711333,15.83783051,0.033854126,0.192002197,0.05800296,0.0502686,0.112557022,0.047593277,10.04768704,0.231789566,62.79723694,-45.12055232,-230.1033718,0.251482498,0.112429337,-331.6459024,0.011259644,-272.1780717,21.11550345,0.003349731,1.767383072,-0.014046707,-253.8450834,0.230688766,-27.96277338,69.41691945,58.15953816,44.01418436,0.243549896,0.075183487,17.56968953,-356.8135779,0.234084503,-255.0812622,0.079344391,0.00139917,0.049192505,0.191978729,18.24702644,0.033962341,-13.05006889,-0.027285431,0.187495651,0.141043396,0.004996796,26.50341391,29.28027321,7.104863861,0.185809067,0.022770294,-0.020479279,0
143,288.2246809,15.93423684,0.033805298,0.192208099,0.058157074,0.050560608,0.112774231,0.047607391,10.04768704,0.23198703,62.79723694,-45.12055232,-251.6899266,0.251833771,0.112833313,-311.5701951,0.011499191,-250.1217768,21.11550345,0.003343262,1.766133636,-0.013763306,-252.3827492,0.230651703,-27.96277338,69.41691945,58.15953816,44.01418436,0.243317963,0.075226532,17.56968953,-326.8780162,0.234414673,-234.3434303,0.079305984,0.001150848,0.049274475,0.191894775,18.24702644,0.03395549,-13.05006889,-0.027285431,0.187376022,0.140970779,0.004996735,26.50341391,29.28027321,7.104863861,0.185796082,0.023128372,-0.020423248,1
144,287.7755818,15.86190169,0.033802338,0.19225148,0.058326172,0.050396042,0.112926163,0.047659149,10.04768704,0.232152618,62.79723694,-45.12055232,-229.7298472,0.251835938,0.112914642,-330.0200962,0.011613113,-271.8787382,21.11550345,0.003301498,1.766472794,-0.013611847,-251.8536193,0.231038162,-27.96277338,69.41691945,58.15953816,44.01418436,0.243474106,0.075260269,17.56968953,-356.1095007,0.234747009,-255.1849999,0.079286636,0.00074086,0.049210449,0.192036392,18.24702644,0.034151093,-13.05006889,-0.027285431,0.187514389,0.141016785,0.004997131,26.50341391,29.28027321,7.104863861,0.185740372,0.023110291,-0.020616531,1
145,287.2996444,16.53757288,0.033784576,0.192193481,0.058086166,0.05053595,0.112975388,0.047651642,10.04768704,0.231980728,62.79723694,-45.12055232,-251.1958918,0.251909622,0.112682404,-312.3246427,0.011641342,-249.4379885,21.11550345,0.003187927,1.765950958,-0.013851135,-254.1287611,0.230886017,-27.96277338,69.41691945,58.15953816,44.01418436,0.243390335,0.075244446,17.56968953,-326.9896937,0.234309143,-234.8996304,0.079271515,0.001641556,0.049292023,0.192160858,18.24702644,0.034336197,-13.05006889,-0.027285431,0.187525345,0.14103244,0.004997101,26.50341391,29.28027321,7.104863861,0.185778381,0.023166779,-0.020837372,1
146,287.3326364,16.56317021,0.03381485,0.192040878,0.057913467,0.050540176,0.112962265,0.047632309,10.04768704,0.231844315,62.79723694,-45.12055232,-230.8306884,0.251637222,0.112512329,-330.6273229,0.011792267,-272.8545135,21.11550345,0.00300322,1.766354385,-0.013661591,-251.4344651,0.230749786,-27.96277338,69.41691945,58.15953816,44.01418436,0.243667389,0.075245697,17.56968953,-357.0667411,0.234758484,-255.1911275,0.079313995,0.000409012,0.049350113,0.19201561,18.24702644,0.034168213,-13.05006889,-0.027285431,0.187503189,0.141102097,0.004996994,26.50341391,29.28027321,7.104863861,0.185675735,0.023201599,-0.020849808,1
147,287.4199375,16.56860189,0.033819946,0.192052261,0.057622803,0.050319336,0.112936142,0.047605835,10.04768704,0.231896454,62.79723694,-45.12055232,-250.65719,0.251538071,0.112359268,-311.245913,0.011479813,-248.964041,21.11550345,0.003002853,1.766487427,-0.013682831,-254.7279565,0.230850082,-27.96277338,69.41691945,58.15953816,44.01418436,0.243466385,0.075225784,17.56968953,-325.9419707,0.234348709,-234.2109645,0.079324371,0.001261047,0.049239807,0.192042709,18.24702644,0.034021439,-13.05006889,-0.027285431,0.18767453,0.141081985,0.004996826,26.50341391,29.28027321,7.104863861,0.185733704,0.023014847,-0.021003098,1
148,287.4996053,16.56493019,0.033766434,0.192031952,0.057812073,0.050183105,0.112895065,0.055287491,10.04768704,0.231751144,62.79723694,-45.12055232,-230.0200096,0.25148407,0.112558197,-331.4847079,0.011697052,-274.4056113,21.11550345,0.003002411,1.765621552,-0.013844421,-249.0629464,0.230585403,-27.96277338,69.41691945,58.15953816,44.01418436,0.243903,0.075311905,17.56968953,-357.9501524,0.23467572,-256.2820518,0.079274567,0.001124603,0.0492995,0.192136765,18.24702644,0.033876541,-13.05006889,-0.027285431,0.187580292,0.140994171,0.004996765,26.50341391,29.28027321,7.104863861,0.185608917,0.023134537,-0.020892227,1
149,287.3187292,16.57775417,0.033724396,0.192118103,0.057844299,0.050033737,0.112992371,0.047634979,10.04768704,0.23179155,62.79723694,-45.12055232,-251.1433432,0.251598587,0.112445297,-311.3988257,0.011823334,-247.1318761,21.11550345,0.003002472,1.764475128,-0.013603149,-256.2172017,0.230757706,-27.96277338,69.41691945,58.15953816,44.01418436,0.243303665,0.075218689,17.56968953,-325.0566069,0.234445831,-233.979511,0.079250412,0.001409271,0.049098724,0.191994125,18.24702644,0.034118301,-13.05006889,-0.027285431,0.187345886,0.140816895,0.004996094,26.50341391,29.28027321,7.104863861,0.185793549,0.023192108,-0.020918335,1
150,285.5062121,16.57473095,0.033823013,0.192055222,0.057805069,0.050039505,0.112981506,0.047679764,10.04768704,0.232026611,62.79723694,-45.12055232,-230.3101556,0.251819412,0.112717758,-331.2373979,0.011961349,-274.5250542,21.11550345,0.003003815,1.765510056,-0.013300293,-249.8901484,0.230807388,-27.96277338,69.41691945,58.15953816,44.01418436,0.243754425,0.075264099,17.56968953,-358.7451065,0.234313217,-256.4380413,0.079301086,0.001221832,0.049125412,0.192108551,18.24702644,0.034314407,-13.05006889,-0.027285431,0.187503128,0.141010452,0.004997238,26.50341391,29.28027321,7.104863861,0.185887421,0.023293304,-0.020854324,1
151,282.092619,16.58010526,0.033838196,0.192319962,0.057680511,0.050236221,0.112967987,0.047664444,10.04768704,0.231914276,62.79723694,-45.12055232,-250.6264048,0.251544464,0.112677872,-311.4039069,0.011952072,-246.9977948,21.11550345,0.003003235,1.765470306,-0.013370682,-255.1391445,0.230931473,-27.96277338,69.41691945,58.15953816,44.01418436,0.243285568,0.075251312,17.56968953,-324.6501334,0.234786194,-233.4482618,0.0792948,0.001634033,0.049104691,0.192181686,18.24702644,0.034305359,-13.05006889,-0.027285431,0.18742424,0.140953308,0.004996323,26.50341391,29.28027321,7.104863861,0.185946686,0.023263062,-0.020937057,1
152,278.0539351,16.57593182,0.033863449,0.191957062,0.057597733,0.05012291,0.112740784,0.047638412,10.04768704,0.231788376,62.79723694,-45.12055232,-231.0933947,0.251777069,0.112378403,-330.7386286,0.011713562,-275.6263279,21.11550345,0.003003006,1.765989334,-0.013968369,-250.0223081,0.230893738,-27.96277338,69.41691945,58.15953816,44.01418436,0.24347493,0.07522818,17.56968953,-359.1423395,0.23437204,-255.8284462,0.079318756,0.001253708,0.048914215,0.192121613,18.24702644,0.034140503,-13.05006889,-0.027285431,0.187458801,0.141026825,0.004996994,26.50341391,29.28027321,7.104863861,0.185840454,0.023005615,-0.021098358,1
153,274.6333165,16.5539549,0.033847168,0.191739059,0.057565689,0.049751785,0.112629959,0.047654068,10.04768704,0.231936188,62.79723694,-45.12055232,-250.2026382,0.251741501,0.112596725,-311.0419629,0.011647583,-246.2737531,21.11550345,0.003003143,1.765801285,-0.013977478,-255.0457699,0.230910828,-27.96277338,69.41691945,58.15953816,44.01418436,0.243242783,0.075224838,17.56968953,-324.2690549,0.234403549,-234.5181474,0.079304153,0.00095668,0.048852493,0.192155579,18.24702644,0.033884262,-13.05006889,-0.027285431,0.187513489,0.141042755,0.004996811,26.50341391,29.28027321,7.104863861,0.185619385,0.023164215,-0.021218033,1
154,271.9707869,16.54535085,0.033836349,0.191852478,0.057797852,0.049975922,0.112909866,0.047684052,10.04768704,0.231799805,62.79723694,-45.12055232,-230.8429275,0.251747574,0.112736771,-331.5922374,0.012043137,-275.9312763,21.11550345,0.003003601,1.765461777,-0.013492599,-250.1878921,0.230849854,-27.96277338,69.41691945,58.15953816,44.01418436,0.24349678,0.075264648,17.56968953,-358.8391568,0.234892426,-255.3744689,0.079308533,0.001792816,0.048746872,0.192061356,18.24702644,0.034087799,-13.05006889,-0.027285431,0.187444046,0.141036575,0.00499707,26.50341391,29.28027321,7.104863861,0.186066177,0.023098679,-0.021061646,1
155,269.5886429,16.5331678,0.033855515,0.191970367,0.058032074,0.050043381,0.112869446,0.047688873,10.04768704,0.23192392,62.79723694,-45.12055232,-250.8285099,0.251949432,0.112778534,-310.994788,0.01210022,-246.4889153,21.11550345,0.003003616,1.765586975,-0.013366684,-255.7609393,0.230910187,-27.96277338,69.41691945,58.15953816,44.01418436,0.24346051,0.075266968,17.56968953,-324.0066933,0.235001907,-233.7969835,0.079297943,0.000994095,0.048939011,0.192140076,18.24702644,0.03437735,-13.05006889,-0.027285431,0.187464615,0.141045654,0.004997208,26.50341391,29.28027321,7.104863861,0.185978638,0.02321582,-0.020785095,1
156,263.8976355,13.50616022,0.033867767,0.191989822,0.057997559,0.050021027,0.113090485,0.047706253,10.04768704,0.232147003,62.79723694,-45.12055232,-230.348459,0.251948761,0.11278833,-331.5591266,0.011972198,-275.6918818,21.11550345,0.003004776,1.766505875,-0.013372711,-249.3142173,0.231197388,-27.96277338,69.41691945,58.15953816,44.01418436,0.243465866,0.07531015,17.56968953,-359.6139569,0.23489389,-255.4018359,0.079337753,0.001915527,0.048998627,0.192297699,18.24702644,0.03434201,-13.05006889,-0.027285431,0.187536911,0.141110519,0.00499762,26.50341391,29.28027321,7.104863861,0.18573082,0.022881439,-0.02080011,0
157,252.2150516,9.812107576,0.03386557,0.192168732,0.058009811,0.050370316,0.113239624,0.047651321,10.04768704,0.231782364,62.79723694,-45.12055232,-251.1672678,0.251642181,0.112543808,-310.9918494,0.01190416,-246.4652763,21.11550345,0.003003815,1.767096832,-0.013469818,-256.3506805,0.230955917,-27.96277338,69.41691945,58.15953816,44.01418436,0.243562683,0.07525058,17.56968953,-324.3994436,0.234654434,-234.5984223,0.079324951,0.001924133,0.049384018,0.192222855,18.24702644,0.0344944,-13.05006889,-0.027285431,0.187586029,0.141125275,0.004996872,26.50341391,29.28027321,7.104863861,0.185894623,0.023078461,-0.020902405,1
158,237.6736197,8.082897031,0.0338936,0.191817947,0.057758698,0.050276031,0.112940933,0.047645889,10.04768704,0.232139008,62.79723694,-45.12055232,-229.7682536,0.251545547,0.112435776,-331.1901461,0.011799911,-276.8004904,21.11550345,0.003003494,1.767382935,-0.013921158,-248.4100353,0.231204071,-27.96277338,69.41691945,58.15953816,44.01418436,0.243713013,0.075254761,17.56968953,-361.2162434,0.234423157,-255.1220738,0.079365677,0.001121017,0.049059372,0.192289993,18.24702644,0.034008911,-13.05006889,-0.027285431,0.187621185,0.141161118,0.00499678,26.50341391,29.28027321,7.104863861,0.185822296,0.022904785,-0.021278488,0
159,223.53546,6.584521892,0.033867996,0.191831253,0.058006317,0.050205887,0.11302388,0.047669998,10.04768704,0.231832397,62.79723694,-45.12055232,-252.0575404,0.251674072,0.11271608,-311.2651685,0.011683014,-244.7459277,21.11550345,0.003003693,1.76675795,-0.013964996,-256.5326646,0.231082184,-27.96277338,69.41691945,58.15953816,44.01418436,0.243759476,0.075274292,17.56968953,-322.4252957,0.234190781,-234.6202869,0.079337967,0.001335419,0.049087051,0.192192184,18.24702644,0.033815445,-13.05006889,-0.027285431,0.187585419,0.141116638,0.00499704,26.50341391,29.28027321,7.104863861,0.185721329,0.022970901,-0.020875458,0
160,208.7298235,5.225164032,0.033862656,0.191908783,0.058097168,0.050055481,0.112905899,0.047663742,10.04768704,0.232027832,62.79723694,-45.12055232,-229.452052,0.251764175,0.112725204,-330.8808873,0.011644592,-277.4905614,21.11550345,0.003003815,1.766817123,-0.013598267,-248.2403319,0.231083984,-27.96277338,69.41691945,58.15953816,44.01418436,0.243527481,0.075260284,17.56968953,-362.5206739,0.234569901,-255.8002505,0.079330627,0.001079041,0.049062531,0.192111908,18.24702644,0.034132446,-13.05006889,-0.027285431,0.187677124,0.14112764,0.00499733,26.50341391,29.28027321,7.104863861,0.18567981,0.022803024,-0.020901367,0
161,194.1049933,4.393658824,0.033839554,0.191971909,0.058034119,0.050436172,0.11296962,0.047632889,10.04768704,0.231783188,62.79723694,-45.12055232,-250.4099926,0.251827148,0.11283017,-310.9561078,0.011837906,-244.4572569,21.11550345,0.003003922,1.765610916,-0.013482452,-256.9393363,0.230827148,-27.96277338,69.41691945,58.15953816,44.01418436,0.243505722,0.075224579,17.56968953,-321.5495297,0.23420546,-235.0528558,0.07929306,0.001109207,0.04924292,0.192044769,18.24702644,0.034197693,-13.05006889,-0.027285431,0.187546631,0.140982697,0.004996231,26.50341391,29.28027321,7.104863861,0.185888336,0.023043686,-0.021041077,1
162,179.5418792,3.234897541,0.033891398,0.191860601,0.058125636,0.050250514,0.112955663,0.047650533,10.04768704,0.231996531,62.79723694,-45.12055232,-237.0722226,0.251845169,0.112846924,-324.7056538,0.011689056,-266.4248629,21.11550345,0.003003703,1.766496775,-0.013646627,-251.4230209,0.2310277,-27.96277338,69.41691945,58.15953816,44.01418436,0.243543671,0.075273305,17.56968953,-348.3979072,0.2346474,-248.2072657,0.079321935,0.00178656,0.049247498,0.192196457,18.24702644,0.034201253,-13.05006889,-0.027285431,0.187669001,0.141146973,0.00499677,26.50341391,29.28027321,7.104863861,0.18574263,0.023045954,-0.020838832,1
163,165.1128125,2.552394762,0.033886871,0.191846031,0.057828789,0.050193207,0.112882591,0.047611687,10.04768704,0.231828278,62.79723694,-45.12055232,-240.8847702,0.251685852,0.112646431,-321.6520903,0.01175341,-260.853341,21.11550345,0.00300312,1.766957298,-0.013691177,-254.5720542,0.230961647,-27.96277338,69.41691945,58.15953816,44.01418436,0.243533501,0.075227722,17.56968953,-342.2939527,0.234211273,-244.8217964,0.079350304,0.001149635,0.049277374,0.192123146,18.24702644,0.034196503,-13.05006889,-0.027285431,0.187642998,0.141150581,0.00499678,26.50341391,29.28027321,7.104863861,0.185789154,0.022837608,-0.020903084,0
164,152.4766226,2.200750781,0.033876236,0.191857162,0.057957108,0.049947845,0.112886993,0.047622696,10.04768704,0.231933167,62.79723694,-45.12055232,-229.06628,0.251782333,0.11271286,-331.6769261,0.01155542,-279.0535519,21.11550345,0.003004135,1.766615906,-0.013493256,-248.9131053,0.231002289,-27.96277338,69.41691945,58.15953816,44.01418436,0.243524109,0.075245682,17.56968953,-362.9824026,0.234643494,-254.3692995,0.079341171,0.00064537,0.049177139,0.192115768,18.24702644,0.034067719,-13.05006889,-0.027285431,0.187581879,0.141143555,0.004996216,26.50341391,29.28027321,7.104863861,0.18574472,0.023164856,-0.020825409,1
165,147.3113086,2.468839153,0.033836456,0.191770401,0.058104324,0.050033432,0.1128862,0.047642883,10.04768704,0.231870102,62.79723694,-45.12055232,-252.4708901,0.25187027,0.112861603,-310.3817917,0.011470383,-242.6906156,21.11550345,0.003003494,1.766757507,-0.013316391,-256.4686116,0.230989365,-27.96277338,69.41691945,58.15953816,44.01418436,0.243529755,0.07530011,17.56968953,-321.4103875,0.234357452,-235.5723621,0.079303848,0.001511047,0.049202255,0.192083023,18.24702644,0.034217636,-13.05006889,-0.027285431,0.187569122,0.141125122,0.004996445,26.50341391,29.28027321,7.104863861,0.185777176,0.023168106,-0.020835571,1
166,141.8944362,2.415105085,0.03387558,0.191852219,0.058043121,0.049904526,0.112952362,0.047632416,10.04768704,0.231926987,62.79723694,-45.12055232,-229.1412357,0.251788773,0.112859863,-332.065778,0.011692444,-279.881931,21.11550345,0.003004105,1.766408508,-0.013486542,-248.5010458,0.230975403,-27.96277338,69.41691945,58.15953816,44.01418436,0.243549271,0.075279755,17.56968953,-361.7631248,0.234447891,-253.7268735,0.079312698,0.000901611,0.049122452,0.192195847,18.24702644,0.034306015,-13.05006889,-0.027285431,0.187348541,0.141084579,0.004996475,26.50341391,29.28027321,7.104863861,0.185779251,0.023269836,-0.020812485,1
167,135.1603333,2.5144675,0.033815674,0.191794754,0.058017303,0.05033876,0.112926697,0.047572174,10.04768704,0.23180545,62.79723694,-45.12055232,-252.7705785,0.2515495,0.112801086,-311.3586123,0.011655975,-242.7283756,21.11550345,0.003002777,1.766447784,-0.013449692,-256.1056025,0.230849335,-27.96277338,69.41691945,58.15953816,44.01418436,0.243477798,0.075212372,17.56968953,-321.3041903,0.234214157,-235.7959182,0.079335571,0.001620193,0.049447388,0.191986069,18.24702644,0.03427916,-13.05006889,-0.027285431,0.187524734,0.141007477,0.004995712,26.50341391,29.28027321,7.104863861,0.185924973,0.023333664,-0.020845398,1
